"ID_MIESTNOSTI","ID_ODDELENIA","ID_TYPU_MIESTNOSTI","NAZOV_MIESTNOSTI"
9668,2139,2,"39_OP_01"
9669,2139,2,"39_OP_02"
9670,2140,1,"40_L_01"
9671,2140,1,"40_L_02"
9672,2140,2,"40_OP_01"
9673,2141,1,"41_L_01"
9674,2141,1,"41_L_02"
9675,2141,1,"41_L_03"
9676,2141,1,"41_L_04"
9677,2141,2,"41_OP_01"
9678,2141,2,"41_OP_02"
9679,2142,1,"0_L_01"
9680,2142,1,"0_L_02"
9681,2142,1,"0_L_03"
9682,2142,1,"0_L_04"
9683,2142,2,"0_OP_01"
9684,2143,1,"1_L_01"
9685,2143,1,"1_L_02"
9686,2143,2,"1_OP_01"
9687,2143,2,"1_OP_02"
9688,2144,1,"2_L_01"
9689,2144,1,"2_L_02"
9690,2144,2,"2_OP_01"
9691,2144,2,"2_OP_02"
9692,2145,1,"3_L_01"
9693,2145,1,"3_L_02"
9694,2145,2,"3_OP_01"
9695,2145,2,"3_OP_02"
9696,2146,1,"4_L_01"
9697,2146,1,"4_L_02"
9698,2146,1,"4_L_03"
9699,2146,2,"4_OP_01"
9700,2146,2,"4_OP_02"
9701,2147,1,"5_L_01"
9702,2147,1,"5_L_02"
9703,2147,1,"5_L_03"
9704,2147,1,"5_L_04"
9705,2147,2,"5_OP_01"
9706,2148,1,"6_L_01"
9707,2148,1,"6_L_02"
9708,2148,1,"6_L_03"
9709,2148,2,"6_OP_01"
9710,2149,1,"7_L_01"
9711,2149,1,"7_L_02"
9712,2149,1,"7_L_03"
9713,2149,1,"7_L_04"
9714,2149,2,"7_OP_01"
9715,2150,1,"8_L_01"
9716,2150,1,"8_L_02"
9717,2150,1,"8_L_03"
9718,2150,2,"8_OP_01"
9719,2150,2,"8_OP_02"
9720,2151,1,"9_L_01"
9721,2151,1,"9_L_02"
9722,2151,2,"9_OP_01"
9723,2152,1,"10_L_01"
9724,2152,1,"10_L_02"
9725,2152,1,"10_L_03"
9726,2152,2,"10_OP_01"
9727,2152,2,"10_OP_02"
9728,2153,1,"11_L_01"
9729,2153,1,"11_L_02"
9730,2153,1,"11_L_03"
9731,2153,1,"11_L_04"
9732,2153,2,"11_OP_01"
9733,2153,2,"11_OP_02"
9734,2154,1,"12_L_01"
9735,2154,1,"12_L_02"
9736,2154,2,"12_OP_01"
9737,2154,2,"12_OP_02"
9738,2155,1,"13_L_01"
9739,2155,1,"13_L_02"
9740,2155,2,"13_OP_01"
9741,2155,2,"13_OP_02"
9742,2156,1,"14_L_01"
9743,2156,1,"14_L_02"
9744,2156,1,"14_L_03"
9745,2156,1,"14_L_04"
9746,2156,2,"14_OP_01"
9747,2157,1,"15_L_01"
9748,2157,1,"15_L_02"
9749,2157,1,"15_L_03"
9750,2157,1,"15_L_04"
9751,2157,2,"15_OP_01"
9752,2157,2,"15_OP_02"
9753,2158,1,"16_L_01"
9754,2158,1,"16_L_02"
9755,2158,1,"16_L_03"
9756,2158,1,"16_L_04"
9757,2158,2,"16_OP_01"
9758,2159,1,"17_L_01"
9759,2159,1,"17_L_02"
9760,2159,1,"17_L_03"
9761,2159,1,"17_L_04"
9762,2159,2,"17_OP_01"
9763,2159,2,"17_OP_02"
9764,2160,1,"18_L_01"
9765,2160,1,"18_L_02"
9766,2160,2,"18_OP_01"
9767,2160,2,"18_OP_02"
9768,2161,1,"19_L_01"
9769,2161,1,"19_L_02"
9770,2161,2,"19_OP_01"
9771,2162,1,"20_L_01"
9772,2162,1,"20_L_02"
9773,2162,1,"20_L_03"
9774,2162,2,"20_OP_01"
9775,2163,1,"21_L_01"
9776,2163,1,"21_L_02"
9777,2163,2,"21_OP_01"
9778,2164,1,"22_L_01"
9779,2164,1,"22_L_02"
9780,2164,2,"22_OP_01"
9781,2165,1,"23_L_01"
9782,2165,1,"23_L_02"
9783,2165,1,"23_L_03"
9784,2165,2,"23_OP_01"
9785,2165,2,"23_OP_02"
9786,2166,1,"24_L_01"
9787,2166,1,"24_L_02"
9788,2166,1,"24_L_03"
9789,2166,1,"24_L_04"
9790,2166,2,"24_OP_01"
9791,2166,2,"24_OP_02"
9792,2167,1,"25_L_01"
9793,2167,1,"25_L_02"
9794,2167,1,"25_L_03"
9795,2167,2,"25_OP_01"
9796,2167,2,"25_OP_02"
9797,2168,1,"26_L_01"
9798,2168,1,"26_L_02"
9799,2168,1,"26_L_03"
9800,2168,1,"26_L_04"
9801,2168,2,"26_OP_01"
9802,2169,1,"27_L_01"
9803,2169,1,"27_L_02"
9804,2169,1,"27_L_03"
9805,2169,1,"27_L_04"
9806,2169,2,"27_OP_01"
9807,2169,2,"27_OP_02"
9808,2170,1,"28_L_01"
9809,2170,1,"28_L_02"
9810,2170,2,"28_OP_01"
9811,2171,1,"29_L_01"
9812,2171,1,"29_L_02"
9813,2171,1,"29_L_03"
9814,2171,2,"29_OP_01"
9815,2171,2,"29_OP_02"
9816,2172,1,"30_L_01"
9817,2172,1,"30_L_02"
9818,2172,1,"30_L_03"
9819,2172,1,"30_L_04"
9820,2172,2,"30_OP_01"
9821,2172,2,"30_OP_02"
9822,2173,1,"31_L_01"
9823,2173,1,"31_L_02"
9824,2173,1,"31_L_03"
9825,2173,1,"31_L_04"
9826,2173,2,"31_OP_01"
9827,2174,1,"32_L_01"
9828,2174,1,"32_L_02"
9829,2174,2,"32_OP_01"
9830,2175,1,"33_L_01"
9831,2175,1,"33_L_02"
9832,2175,1,"33_L_03"
9833,2175,1,"33_L_04"
9834,2175,2,"33_OP_01"
9835,2175,2,"33_OP_02"
9836,2176,1,"34_L_01"
9837,2176,1,"34_L_02"
9838,2176,1,"34_L_03"
9839,2176,2,"34_OP_01"
9840,2177,1,"35_L_01"
9841,2177,1,"35_L_02"
9842,2177,1,"35_L_03"
9843,2177,2,"35_OP_01"
9844,2177,2,"35_OP_02"
9845,2178,1,"36_L_01"
9846,2178,1,"36_L_02"
9847,2178,2,"36_OP_01"
9848,2178,2,"36_OP_02"
9849,2179,1,"37_L_01"
9850,2179,1,"37_L_02"
9851,2179,2,"37_OP_01"
9852,2180,1,"38_L_01"
9853,2180,1,"38_L_02"
9854,2180,1,"38_L_03"
9855,2180,1,"38_L_04"
9856,2180,2,"38_OP_01"
9857,2181,1,"39_L_01"
9858,2181,1,"39_L_02"
9859,2181,2,"39_OP_01"
9860,2182,1,"40_L_01"
9861,2182,1,"40_L_02"
9862,2182,1,"40_L_03"
9863,2182,2,"40_OP_01"
9864,2183,1,"41_L_01"
9865,2183,1,"41_L_02"
9866,2183,2,"41_OP_01"
9867,2184,1,"0_L_01"
9868,2184,1,"0_L_02"
9869,2184,1,"0_L_03"
9870,2184,1,"0_L_04"
9871,2184,2,"0_OP_01"
9872,2184,2,"0_OP_02"
9873,2185,1,"1_L_01"
9874,2185,1,"1_L_02"
9875,2185,2,"1_OP_01"
9876,2185,2,"1_OP_02"
9877,2186,1,"2_L_01"
9878,2186,1,"2_L_02"
9879,2186,1,"2_L_03"
9880,2186,2,"2_OP_01"
9881,2186,2,"2_OP_02"
9882,2187,1,"3_L_01"
9883,2187,1,"3_L_02"
9884,2187,1,"3_L_03"
9885,2187,2,"3_OP_01"
9886,2187,2,"3_OP_02"
9887,2188,1,"4_L_01"
9888,2188,1,"4_L_02"
9889,2188,2,"4_OP_01"
9890,2188,2,"4_OP_02"
9891,2189,1,"5_L_01"
9892,2189,1,"5_L_02"
9893,2189,2,"5_OP_01"
9894,2190,1,"6_L_01"
9895,2190,1,"6_L_02"
9896,2190,2,"6_OP_01"
9897,2190,2,"6_OP_02"
9898,2191,1,"7_L_01"
9899,2191,1,"7_L_02"
9900,2191,2,"7_OP_01"
9901,2192,1,"8_L_01"
9902,2192,1,"8_L_02"
9903,2192,1,"8_L_03"
9904,2192,1,"8_L_04"
9905,2192,2,"8_OP_01"
9906,2192,2,"8_OP_02"
9907,2193,1,"9_L_01"
9908,2193,1,"9_L_02"
9909,2193,1,"9_L_03"
9910,2193,1,"9_L_04"
9911,2193,2,"9_OP_01"
9912,2193,2,"9_OP_02"
9913,2194,1,"10_L_01"
9914,2194,1,"10_L_02"
9915,2194,1,"10_L_03"
9916,2194,2,"10_OP_01"
9917,2195,1,"11_L_01"
9918,2195,1,"11_L_02"
9919,2195,2,"11_OP_01"
9920,2195,2,"11_OP_02"
9921,2196,1,"12_L_01"
9922,2196,1,"12_L_02"
9923,2196,1,"12_L_03"
9924,2196,2,"12_OP_01"
9925,2197,1,"13_L_01"
9926,2197,1,"13_L_02"
9927,2197,1,"13_L_03"
9928,2197,1,"13_L_04"
9929,2197,2,"13_OP_01"
9930,2197,2,"13_OP_02"
9931,2198,1,"14_L_01"
9932,2198,1,"14_L_02"
9933,2198,1,"14_L_03"
9934,2198,1,"14_L_04"
9935,2198,2,"14_OP_01"
9936,2198,2,"14_OP_02"
9937,2199,1,"15_L_01"
9938,2199,1,"15_L_02"
9939,2199,1,"15_L_03"
9940,2199,2,"15_OP_01"
9941,2199,2,"15_OP_02"
9942,2200,1,"16_L_01"
9943,2200,1,"16_L_02"
9944,2200,1,"16_L_03"
9945,2200,2,"16_OP_01"
9946,2200,2,"16_OP_02"
9947,2201,1,"17_L_01"
9948,2201,1,"17_L_02"
9949,2201,1,"17_L_03"
9950,2201,2,"17_OP_01"
9951,2202,1,"18_L_01"
9952,2202,1,"18_L_02"
9953,2202,1,"18_L_03"
9954,2202,2,"18_OP_01"
9955,2203,1,"19_L_01"
9956,2203,1,"19_L_02"
9957,2203,1,"19_L_03"
9958,2203,2,"19_OP_01"
9959,2204,1,"20_L_01"
9960,2204,1,"20_L_02"
9961,2204,1,"20_L_03"
9962,2204,2,"20_OP_01"
9963,2205,1,"21_L_01"
9964,2205,1,"21_L_02"
9965,2205,1,"21_L_03"
9966,2205,2,"21_OP_01"
9967,2206,1,"22_L_01"
9968,2206,1,"22_L_02"
9969,2206,1,"22_L_03"
9970,2206,1,"22_L_04"
9971,2206,2,"22_OP_01"
9972,2206,2,"22_OP_02"
9973,2207,1,"23_L_01"
9974,2207,1,"23_L_02"
9975,2207,1,"23_L_03"
9976,2207,2,"23_OP_01"
9977,2207,2,"23_OP_02"
9978,2208,1,"24_L_01"
9979,2208,1,"24_L_02"
9980,2208,2,"24_OP_01"
9981,2209,1,"25_L_01"
9982,2209,1,"25_L_02"
9983,2209,1,"25_L_03"
9984,2209,2,"25_OP_01"
9985,2210,1,"26_L_01"
9986,2210,1,"26_L_02"
9987,2210,1,"26_L_03"
9988,2210,1,"26_L_04"
9989,2210,2,"26_OP_01"
9990,2210,2,"26_OP_02"
9991,2211,1,"27_L_01"
9992,2211,1,"27_L_02"
9993,2211,2,"27_OP_01"
9994,2211,2,"27_OP_02"
9995,2212,1,"28_L_01"
9996,2212,1,"28_L_02"
9997,2212,1,"28_L_03"
9998,2212,2,"28_OP_01"
9999,2213,1,"29_L_01"
10000,2213,1,"29_L_02"
10001,2213,1,"29_L_03"
10002,2213,1,"29_L_04"
10003,2213,2,"29_OP_01"
10004,2213,2,"29_OP_02"
10005,2214,1,"30_L_01"
10006,2214,1,"30_L_02"
10007,2214,1,"30_L_03"
10008,2214,1,"30_L_04"
10009,2214,2,"30_OP_01"
10010,2215,1,"31_L_01"
10011,2215,1,"31_L_02"
10012,2215,1,"31_L_03"
10013,2215,2,"31_OP_01"
10014,2216,1,"32_L_01"
10015,2216,1,"32_L_02"
10016,2216,2,"32_OP_01"
10017,2216,2,"32_OP_02"
10018,2217,1,"33_L_01"
10019,2217,1,"33_L_02"
10020,2217,1,"33_L_03"
10021,2217,2,"33_OP_01"
10022,2218,1,"34_L_01"
10023,2218,1,"34_L_02"
10024,2218,1,"34_L_03"
10025,2218,1,"34_L_04"
10026,2218,2,"34_OP_01"
10027,2219,1,"35_L_01"
10028,2219,1,"35_L_02"
10029,2219,2,"35_OP_01"
10030,2220,1,"36_L_01"
10031,2220,1,"36_L_02"
10032,2220,1,"36_L_03"
10033,2220,1,"36_L_04"
10034,2220,2,"36_OP_01"
10035,2221,1,"37_L_01"
10036,2221,1,"37_L_02"
10037,2221,1,"37_L_03"
10038,2221,2,"37_OP_01"
10039,2222,1,"38_L_01"
10040,2222,1,"38_L_02"
10041,2222,1,"38_L_03"
10042,2222,2,"38_OP_01"
10043,2223,1,"39_L_01"
10044,2223,1,"39_L_02"
10045,2223,1,"39_L_03"
10046,2223,1,"39_L_04"
10047,2223,2,"39_OP_01"
10048,2223,2,"39_OP_02"
10049,2224,1,"40_L_01"
10050,2224,1,"40_L_02"
10051,2224,1,"40_L_03"
10052,2224,2,"40_OP_01"
10053,2225,1,"41_L_01"
10054,2225,1,"41_L_02"
10055,2225,2,"41_OP_01"
10056,2225,2,"41_OP_02"
10057,2226,1,"0_L_01"
10058,2226,1,"0_L_02"
10059,2226,2,"0_OP_01"
10060,2226,2,"0_OP_02"
10061,2227,1,"1_L_01"
10062,2227,1,"1_L_02"
10063,2227,1,"1_L_03"
10064,2227,1,"1_L_04"
10065,2227,2,"1_OP_01"
10066,2227,2,"1_OP_02"
10067,2228,1,"2_L_01"
10068,2228,1,"2_L_02"
10069,2228,2,"2_OP_01"
10070,2228,2,"2_OP_02"
10071,2229,1,"3_L_01"
10072,2229,1,"3_L_02"
10073,2229,1,"3_L_03"
10074,2229,2,"3_OP_01"
10075,2230,1,"4_L_01"
10076,2230,1,"4_L_02"
10077,2230,1,"4_L_03"
10078,2230,2,"4_OP_01"
10079,2230,2,"4_OP_02"
10080,2231,1,"5_L_01"
10081,2231,1,"5_L_02"
10082,2231,2,"5_OP_01"
10083,2232,1,"6_L_01"
10084,2232,1,"6_L_02"
10085,2232,1,"6_L_03"
10086,2232,2,"6_OP_01"
10087,2233,1,"7_L_01"
10088,2233,1,"7_L_02"
10089,2233,1,"7_L_03"
10090,2233,2,"7_OP_01"
10091,2233,2,"7_OP_02"
10092,2234,1,"8_L_01"
10093,2234,1,"8_L_02"
10094,2234,1,"8_L_03"
10095,2234,1,"8_L_04"
10096,2234,2,"8_OP_01"
10097,2235,1,"9_L_01"
10098,2235,1,"9_L_02"
10099,2235,2,"9_OP_01"
10100,2235,2,"9_OP_02"
10101,2236,1,"10_L_01"
10102,2236,1,"10_L_02"
10103,2236,1,"10_L_03"
10104,2236,1,"10_L_04"
10105,2236,2,"10_OP_01"
10106,2236,2,"10_OP_02"
10107,2237,1,"11_L_01"
10108,2237,1,"11_L_02"
10109,2237,1,"11_L_03"
10110,2237,1,"11_L_04"
10111,2237,2,"11_OP_01"
10112,2238,1,"12_L_01"
10113,2238,1,"12_L_02"
10114,2238,1,"12_L_03"
10115,2238,2,"12_OP_01"
10116,2239,1,"13_L_01"
10117,2239,1,"13_L_02"
10118,2239,2,"13_OP_01"
10119,2239,2,"13_OP_02"
10120,2240,1,"14_L_01"
10121,2240,1,"14_L_02"
10122,2240,1,"14_L_03"
10123,2240,1,"14_L_04"
10124,2240,2,"14_OP_01"
10125,2241,1,"15_L_01"
10126,2241,1,"15_L_02"
10127,2241,1,"15_L_03"
10128,2241,2,"15_OP_01"
10129,2241,2,"15_OP_02"
10130,2242,1,"16_L_01"
10131,2242,1,"16_L_02"
10132,2242,1,"16_L_03"
10133,2242,1,"16_L_04"
10134,2242,2,"16_OP_01"
10135,2243,1,"17_L_01"
10136,2243,1,"17_L_02"
10137,2243,1,"17_L_03"
10138,2243,1,"17_L_04"
10139,2243,2,"17_OP_01"
10140,2244,1,"18_L_01"
10141,2244,1,"18_L_02"
10142,2244,2,"18_OP_01"
10143,2245,1,"19_L_01"
10144,2245,1,"19_L_02"
10145,2245,1,"19_L_03"
10146,2245,2,"19_OP_01"
10147,2246,1,"20_L_01"
10148,2246,1,"20_L_02"
10149,2246,2,"20_OP_01"
10150,2247,1,"21_L_01"
10151,2247,1,"21_L_02"
10152,2247,1,"21_L_03"
10153,2247,1,"21_L_04"
10154,2247,2,"21_OP_01"
10155,2248,1,"22_L_01"
10156,2248,1,"22_L_02"
10157,2248,1,"22_L_03"
10158,2248,2,"22_OP_01"
10159,2249,1,"23_L_01"
10160,2249,1,"23_L_02"
10161,2249,2,"23_OP_01"
10162,2249,2,"23_OP_02"
10163,2250,1,"24_L_01"
10164,2250,1,"24_L_02"
10165,2250,1,"24_L_03"
10166,2250,2,"24_OP_01"
10167,2251,1,"25_L_01"
10168,2251,1,"25_L_02"
10169,2251,1,"25_L_03"
10170,2251,1,"25_L_04"
10171,2251,2,"25_OP_01"
10172,2251,2,"25_OP_02"
10173,2252,1,"26_L_01"
10174,2252,1,"26_L_02"
10175,2252,1,"26_L_03"
10176,2252,1,"26_L_04"
10177,2252,2,"26_OP_01"
10178,2253,1,"27_L_01"
10179,2253,1,"27_L_02"
10180,2253,2,"27_OP_01"
10181,2253,2,"27_OP_02"
10182,2254,1,"28_L_01"
10183,2254,1,"28_L_02"
10184,2254,2,"28_OP_01"
10185,2254,2,"28_OP_02"
10186,2255,1,"29_L_01"
10187,2255,1,"29_L_02"
10188,2255,2,"29_OP_01"
10189,2256,1,"30_L_01"
10190,2256,1,"30_L_02"
10191,2256,2,"30_OP_01"
10192,2257,1,"31_L_01"
10193,2257,1,"31_L_02"
10194,2257,2,"31_OP_01"
10195,2258,1,"32_L_01"
10196,2258,1,"32_L_02"
10197,2258,1,"32_L_03"
10198,2258,2,"32_OP_01"
10199,2258,2,"32_OP_02"
10200,2259,1,"33_L_01"
10201,2259,1,"33_L_02"
10202,2259,1,"33_L_03"
10203,2259,1,"33_L_04"
10204,2259,2,"33_OP_01"
10205,2259,2,"33_OP_02"
10206,2260,1,"34_L_01"
10207,2260,1,"34_L_02"
10208,2260,1,"34_L_03"
10209,2260,1,"34_L_04"
10210,2260,2,"34_OP_01"
10211,2261,1,"35_L_01"
10212,2261,1,"35_L_02"
10213,2261,2,"35_OP_01"
10214,2262,1,"36_L_01"
10215,2262,1,"36_L_02"
10216,2262,1,"36_L_03"
10217,2262,2,"36_OP_01"
10218,2262,2,"36_OP_02"
10219,2263,1,"37_L_01"
10220,2263,1,"37_L_02"
10221,2263,2,"37_OP_01"
10222,2263,2,"37_OP_02"
10223,2264,1,"38_L_01"
10224,2264,1,"38_L_02"
10225,2264,2,"38_OP_01"
10226,2265,1,"39_L_01"
10227,2265,1,"39_L_02"
10228,2265,1,"39_L_03"
10229,2265,1,"39_L_04"
10230,2265,2,"39_OP_01"
10231,2265,2,"39_OP_02"
10232,2266,1,"40_L_01"
10233,2266,1,"40_L_02"
10234,2266,1,"40_L_03"
10235,2266,1,"40_L_04"
10236,2266,2,"40_OP_01"
10237,2266,2,"40_OP_02"
10238,2267,1,"41_L_01"
10239,2267,1,"41_L_02"
10240,2267,1,"41_L_03"
10241,2267,1,"41_L_04"
10242,2267,2,"41_OP_01"
10243,2268,1,"0_L_01"
10244,2268,1,"0_L_02"
10245,2268,1,"0_L_03"
10246,2268,1,"0_L_04"
10247,2268,2,"0_OP_01"
10248,2269,1,"1_L_01"
10249,2269,1,"1_L_02"
10250,2269,1,"1_L_03"
10251,2269,2,"1_OP_01"
10252,2269,2,"1_OP_02"
10253,2270,1,"2_L_01"
10254,2270,1,"2_L_02"
10255,2270,2,"2_OP_01"
10256,2270,2,"2_OP_02"
10257,2271,1,"3_L_01"
10258,2271,1,"3_L_02"
10259,2271,1,"3_L_03"
10260,2271,1,"3_L_04"
10261,2271,2,"3_OP_01"
10262,2272,1,"4_L_01"
10263,2272,1,"4_L_02"
10264,2272,1,"4_L_03"
10265,2272,1,"4_L_04"
10266,2272,2,"4_OP_01"
10267,2272,2,"4_OP_02"
10268,2273,1,"5_L_01"
10269,2273,1,"5_L_02"
10270,2273,2,"5_OP_01"
10271,2274,1,"6_L_01"
10272,2274,1,"6_L_02"
10273,2274,2,"6_OP_01"
10274,2275,1,"7_L_01"
10275,2275,1,"7_L_02"
10276,2275,1,"7_L_03"
10277,2275,2,"7_OP_01"
10278,2276,1,"8_L_01"
10279,2276,1,"8_L_02"
10280,2276,1,"8_L_03"
10281,2276,2,"8_OP_01"
10282,2277,1,"9_L_01"
10283,2277,1,"9_L_02"
10284,2277,1,"9_L_03"
10285,2277,1,"9_L_04"
10286,2277,2,"9_OP_01"
10287,2278,1,"10_L_01"
10288,2278,1,"10_L_02"
10289,2278,2,"10_OP_01"
10290,2279,1,"11_L_01"
10291,2279,1,"11_L_02"
10292,2279,1,"11_L_03"
10293,2279,2,"11_OP_01"
10294,2280,1,"12_L_01"
10295,2280,1,"12_L_02"
10296,2280,1,"12_L_03"
10297,2280,2,"12_OP_01"
10298,2280,2,"12_OP_02"
10299,2281,1,"13_L_01"
10300,2281,1,"13_L_02"
10301,2281,2,"13_OP_01"
10302,2282,1,"14_L_01"
10303,2282,1,"14_L_02"
10304,2282,2,"14_OP_01"
10305,2282,2,"14_OP_02"
10306,2283,1,"15_L_01"
10307,2283,1,"15_L_02"
10308,2283,2,"15_OP_01"
10309,2283,2,"15_OP_02"
10310,2284,1,"16_L_01"
10311,2284,1,"16_L_02"
10312,2284,1,"16_L_03"
10313,2284,1,"16_L_04"
10314,2284,2,"16_OP_01"
10315,2285,1,"17_L_01"
10316,2285,1,"17_L_02"
10317,2285,2,"17_OP_01"
10318,2285,2,"17_OP_02"
10319,2286,1,"18_L_01"
10320,2286,1,"18_L_02"
10321,2286,1,"18_L_03"
10322,2286,1,"18_L_04"
10323,2286,2,"18_OP_01"
10324,2286,2,"18_OP_02"
10325,2287,1,"19_L_01"
10326,2287,1,"19_L_02"
10327,2287,2,"19_OP_01"
10328,2288,1,"20_L_01"
10329,2288,1,"20_L_02"
10330,2288,1,"20_L_03"
10331,2288,1,"20_L_04"
10332,2288,2,"20_OP_01"
10333,2288,2,"20_OP_02"
10334,2289,1,"21_L_01"
10335,2289,1,"21_L_02"
10336,2289,1,"21_L_03"
10337,2289,1,"21_L_04"
10338,2289,2,"21_OP_01"
10339,2289,2,"21_OP_02"
10340,2290,1,"22_L_01"
10341,2290,1,"22_L_02"
10342,2290,2,"22_OP_01"
10343,2290,2,"22_OP_02"
10344,2291,1,"23_L_01"
10345,2291,1,"23_L_02"
10346,2291,2,"23_OP_01"
10347,2291,2,"23_OP_02"
10348,2292,1,"24_L_01"
10349,2292,1,"24_L_02"
10350,2292,1,"24_L_03"
10351,2292,2,"24_OP_01"
10352,2292,2,"24_OP_02"
10353,2293,1,"25_L_01"
10354,2293,1,"25_L_02"
10355,2293,2,"25_OP_01"
10356,2293,2,"25_OP_02"
10357,2294,1,"26_L_01"
10358,2294,1,"26_L_02"
10359,2294,2,"26_OP_01"
10360,2295,1,"27_L_01"
10361,2295,1,"27_L_02"
10362,2295,1,"27_L_03"
10363,2295,2,"27_OP_01"
10364,2295,2,"27_OP_02"
10365,2296,1,"28_L_01"
10366,2296,1,"28_L_02"
10367,2296,1,"28_L_03"
10368,2296,1,"28_L_04"
10369,2296,2,"28_OP_01"
10370,2297,1,"29_L_01"
10371,2297,1,"29_L_02"
10372,2297,2,"29_OP_01"
10373,2298,1,"30_L_01"
10374,2298,1,"30_L_02"
10375,2298,2,"30_OP_01"
10376,2299,1,"31_L_01"
10377,2299,1,"31_L_02"
10378,2299,1,"31_L_03"
10379,2299,2,"31_OP_01"
10380,2300,1,"32_L_01"
10381,2300,1,"32_L_02"
10382,2300,1,"32_L_03"
10383,2300,2,"32_OP_01"
10384,2300,2,"32_OP_02"
10385,2301,1,"33_L_01"
10386,2301,1,"33_L_02"
10387,2301,1,"33_L_03"
10388,2301,1,"33_L_04"
10389,2301,2,"33_OP_01"
10390,2301,2,"33_OP_02"
10391,2302,1,"34_L_01"
10392,2302,1,"34_L_02"
10393,2302,1,"34_L_03"
10394,2302,1,"34_L_04"
10395,2302,2,"34_OP_01"
10396,2303,1,"35_L_01"
10397,2303,1,"35_L_02"
10398,2303,1,"35_L_03"
10399,2303,1,"35_L_04"
10400,2303,2,"35_OP_01"
10401,2304,1,"36_L_01"
10402,2304,1,"36_L_02"
10403,2304,1,"36_L_03"
10404,2304,2,"36_OP_01"
10405,2304,2,"36_OP_02"
10406,2305,1,"37_L_01"
10407,2305,1,"37_L_02"
10408,2305,1,"37_L_03"
10409,2305,1,"37_L_04"
10410,2305,2,"37_OP_01"
10411,2306,1,"38_L_01"
10412,2306,1,"38_L_02"
10413,2306,2,"38_OP_01"
10414,2307,1,"39_L_01"
10415,2307,1,"39_L_02"
10416,2307,1,"39_L_03"
10417,2307,2,"39_OP_01"
10418,2307,2,"39_OP_02"
10419,2308,1,"40_L_01"
10420,2308,1,"40_L_02"
10421,2308,1,"40_L_03"
10422,2308,1,"40_L_04"
10423,2308,2,"40_OP_01"
10424,2309,1,"41_L_01"
10425,2309,1,"41_L_02"
10426,2309,1,"41_L_03"
10427,2309,2,"41_OP_01"
10428,2309,2,"41_OP_02"
10429,2310,1,"0_L_01"
10430,2310,1,"0_L_02"
10431,2310,1,"0_L_03"
10432,2310,2,"0_OP_01"
10433,2311,1,"1_L_01"
10434,2311,1,"1_L_02"
10435,2311,2,"1_OP_01"
10436,2311,2,"1_OP_02"
10437,2312,1,"2_L_01"
10438,2312,1,"2_L_02"
10439,2312,1,"2_L_03"
10440,2312,1,"2_L_04"
10441,2312,2,"2_OP_01"
10442,2312,2,"2_OP_02"
10443,2313,1,"3_L_01"
10444,2313,1,"3_L_02"
10445,2313,1,"3_L_03"
10446,2313,2,"3_OP_01"
10447,2313,2,"3_OP_02"
10448,2314,1,"4_L_01"
10449,2314,1,"4_L_02"
10450,2314,2,"4_OP_01"
10451,2314,2,"4_OP_02"
10452,2315,1,"5_L_01"
10453,2315,1,"5_L_02"
10454,2315,1,"5_L_03"
10455,2315,2,"5_OP_01"
10456,2316,1,"6_L_01"
10457,2316,1,"6_L_02"
10458,2316,1,"6_L_03"
10459,2316,1,"6_L_04"
10460,2316,2,"6_OP_01"
10461,2317,1,"7_L_01"
10462,2317,1,"7_L_02"
10463,2317,1,"7_L_03"
10464,2317,1,"7_L_04"
10465,2317,2,"7_OP_01"
10466,2318,1,"8_L_01"
10467,2318,1,"8_L_02"
10468,2318,1,"8_L_03"
10469,2318,2,"8_OP_01"
10470,2318,2,"8_OP_02"
10471,2319,1,"9_L_01"
10472,2319,1,"9_L_02"
10473,2319,2,"9_OP_01"
10474,2320,1,"10_L_01"
10475,2320,1,"10_L_02"
10476,2320,1,"10_L_03"
10477,2320,2,"10_OP_01"
10478,2321,1,"11_L_01"
10479,2321,1,"11_L_02"
10480,2321,1,"11_L_03"
10481,2321,2,"11_OP_01"
10482,2322,1,"12_L_01"
10483,2322,1,"12_L_02"
10484,2322,1,"12_L_03"
10485,2322,2,"12_OP_01"
10486,2323,1,"13_L_01"
10487,2323,1,"13_L_02"
10488,2323,2,"13_OP_01"
10489,2324,1,"14_L_01"
10490,2324,1,"14_L_02"
10491,2324,2,"14_OP_01"
10492,2324,2,"14_OP_02"
10493,2325,1,"15_L_01"
10494,2325,1,"15_L_02"
10495,2325,2,"15_OP_01"
10496,2326,1,"16_L_01"
10497,2326,1,"16_L_02"
10498,2326,1,"16_L_03"
10499,2326,1,"16_L_04"
10500,2326,2,"16_OP_01"
10501,2326,2,"16_OP_02"
10502,2327,1,"17_L_01"
10503,2327,1,"17_L_02"
10504,2327,2,"17_OP_01"
10505,2328,1,"18_L_01"
10506,2328,1,"18_L_02"
10507,2328,2,"18_OP_01"
10508,2328,2,"18_OP_02"
10509,2329,1,"19_L_01"
10510,2329,1,"19_L_02"
10511,2329,1,"19_L_03"
10512,2329,2,"19_OP_01"
10513,2330,1,"20_L_01"
10514,2330,1,"20_L_02"
10515,2330,1,"20_L_03"
10516,2330,2,"20_OP_01"
10517,2330,2,"20_OP_02"
10518,2331,1,"21_L_01"
10519,2331,1,"21_L_02"
10520,2331,1,"21_L_03"
