"ID_SARZE","ID_SKLADU","ID_LIEKU","DAT_EXPIRACIE","POCET_LIEKOV"
31857,3226,2045,23-OCT-15,10
31858,3226,3202,16-JUL-17,50
31859,3226,600,24-JAN-22,100
31860,3226,3298,03-FEB-25,4
31861,3226,3199,03-JAN-21,95
31862,3227,2494,12-FEB-29,75
31863,3227,2963,22-NOV-15,66
31864,3227,2420,15-JAN-24,32
31865,3227,3368,07-JAN-22,19
31866,3227,2510,03-JAN-28,48
31867,3227,1771,27-AUG-26,84
31868,3227,2686,02-OCT-16,40
31869,3227,928,27-JUL-22,49
31870,3227,414,21-JUN-19,25
31871,3227,2685,22-FEB-31,67
31872,3227,2055,09-JAN-16,26
31873,3227,3222,17-OCT-24,67
31874,3227,2855,24-AUG-21,40
31875,3227,2687,09-JUN-15,36
31876,3227,3371,02-DEC-23,25
31877,3227,300,13-JUL-33,59
31878,3227,2679,10-MAY-15,26
31879,3227,318,13-DEC-21,63
31880,3228,3367,23-MAR-30,17
31881,3228,3202,07-MAR-32,44
31882,3228,353,08-DEC-19,16
31883,3228,2855,14-NOV-30,66
31884,3228,47,28-APR-19,99
31885,3228,300,25-JAN-21,8
31886,3228,3405,19-JUL-28,58
31887,3229,885,08-MAY-21,24
31888,3229,998,21-JUL-33,76
31889,3229,2124,23-SEP-29,38
31890,3229,1657,20-DEC-26,8
31891,3229,3242,17-MAR-21,41
31892,3229,3433,10-JAN-33,37
31893,3229,3244,26-FEB-25,14
31894,3229,749,23-JAN-21,25
31895,3229,3244,09-SEP-28,70
31896,3229,593,24-DEC-22,7
31897,3229,855,13-AUG-23,87
31898,3229,593,09-JUL-32,33
31899,3229,2723,14-SEP-30,51
31900,3229,2051,03-AUG-23,11
31901,3229,998,12-JUN-30,23
31902,3229,360,28-DEC-20,21
31903,3230,359,19-JUL-15,66
31904,3230,967,02-APR-20,51
31905,3230,999,21-APR-21,97
31906,3230,2961,18-MAR-29,80
31907,3230,2124,19-OCT-24,74
31908,3230,999,21-DEC-26,21
31909,3230,855,21-FEB-18,73
31910,3230,594,08-MAY-25,10
31911,3230,3342,22-NOV-33,22
31912,3230,2959,07-APR-21,2
31913,3230,608,09-FEB-32,100
31914,3230,3433,05-OCT-32,97
31915,3230,61,08-DEC-24,8
31916,3230,967,03-AUG-24,24
31917,3230,3251,26-JAN-31,70
31918,3230,885,13-MAR-15,5
31919,3230,3251,01-SEP-30,99
31920,3230,1656,16-JAN-31,80
31921,3230,62,19-MAY-20,40
31922,3231,1001,15-NOV-31,76
31923,3231,999,11-AUG-25,15
31924,3231,3241,10-APR-18,18
31925,3231,594,21-SEP-28,86
31926,3231,1000,20-FEB-30,61
31927,3231,2723,16-JAN-25,97
31928,3231,594,05-JUN-17,68
31929,3231,1657,19-JUN-23,13
31930,3231,3242,16-APR-32,49
31931,3231,62,11-DEC-15,18
31932,3231,3243,15-JUN-33,91
31933,3231,594,10-OCT-29,95
31934,3231,1389,27-SEP-33,9
31935,3231,2124,10-AUG-32,47
31936,3231,3243,23-JUN-26,49
31937,3231,2960,23-MAY-23,32
31938,3231,359,06-SEP-31,70
31939,3231,998,10-AUG-15,74
43712,4400,2401,02-OCT-19,59
43713,4400,144,12-APR-24,33
43714,4400,1196,17-NOV-27,24
43715,4400,3374,01-NOV-27,81
43716,4400,3374,05-APR-24,64
43717,4400,2124,24-NOV-22,38
43718,4400,145,16-APR-17,8
43719,4400,144,04-NOV-19,34
43720,4401,1594,26-JAN-22,11
43721,4401,1594,11-AUG-16,37
43722,4401,411,25-JUL-19,23
43723,4401,38,09-NOV-27,25
43724,4401,890,19-APR-16,100
43725,4401,3303,23-MAR-15,85
43726,4401,949,26-JAN-19,44
43727,4401,3302,05-AUG-24,55
43728,4401,1146,04-JAN-32,33
43729,4402,38,24-JAN-31,63
43730,4402,894,03-AUG-15,55
43731,4402,2985,23-SEP-19,53
43732,4402,2830,23-SEP-17,31
43733,4402,985,12-APR-27,57
43734,4402,1634,26-JAN-21,44
43735,4402,254,03-NOV-23,2
43736,4402,2862,17-MAY-29,6
43737,4402,2825,02-NOV-32,73
43738,4402,1191,15-NOV-16,34
43739,4402,1190,16-AUG-16,38
43740,4402,1633,14-APR-23,76
43741,4402,2830,06-FEB-16,81
43742,4402,1835,08-APR-28,43
43743,4402,829,06-JUL-15,63
43744,4402,1634,16-MAR-23,61
43745,4402,204,16-SEP-24,22
43746,4403,985,01-FEB-21,2
43747,4403,2775,22-NOV-21,26
43748,4403,2834,04-JUN-31,30
43749,4403,369,07-SEP-27,16
43750,4403,1191,25-JUL-19,13
43751,4403,2345,15-MAY-30,11
43752,4403,3453,04-NOV-27,63
43753,4403,3239,04-NOV-33,4
43754,4403,417,22-MAY-33,80
43755,4403,418,14-JUL-16,46
43756,4403,411,23-JUN-22,82
43757,4403,2612,13-AUG-33,50
43758,4403,1835,07-JUN-24,96
43759,4404,1063,20-JAN-18,68
43760,4404,624,26-JUL-20,28
43761,4404,510,25-JAN-22,71
43762,4404,3388,15-NOV-18,89
43763,4404,1545,15-DEC-30,6
43764,4404,484,04-APR-25,17
43765,4405,2766,07-JUL-19,9
43766,4405,535,14-NOV-21,11
43767,4406,2300,20-MAY-28,53
43768,4406,2302,15-FEB-32,89
43769,4406,873,01-MAY-25,77
43770,4406,1262,22-JUL-16,48
43771,4406,1131,13-DEC-18,10
43772,4406,3374,19-FEB-31,86
43773,4406,688,08-NOV-32,91
43774,4406,2992,12-FEB-31,99
43775,4406,2296,20-JUN-26,98
43776,4406,2293,18-JAN-20,12
43777,4406,1258,06-FEB-31,14
43778,4406,189,03-NOV-26,54
43779,4406,885,04-AUG-26,20
43780,4406,874,24-NOV-30,100
43781,4407,126,24-SEP-19,51
43782,4407,1130,11-MAY-32,61
43783,4407,2301,09-SEP-23,34
43784,4407,1264,28-AUG-24,22
43785,4407,1814,18-DEC-21,74
43786,4407,1130,03-AUG-16,97
43787,4407,1260,07-AUG-23,87
43788,4407,2300,15-SEP-31,31
43789,4407,1654,15-JUL-19,40
43790,4407,2300,16-OCT-20,64
43791,4407,2298,19-FEB-29,40
43792,4407,2993,16-FEB-29,8
43793,4407,126,19-OCT-32,20
43794,4407,1265,10-NOV-19,74
43795,4407,2995,27-OCT-29,33
43796,4407,3147,12-MAR-15,63
43797,4407,688,20-FEB-29,72
43798,4408,1184,17-MAR-17,83
43799,4408,2766,05-APR-17,39
43800,4408,1184,09-JUL-33,65
43801,4408,1184,14-AUG-17,24
43802,4408,1184,15-JAN-24,32
43803,4408,535,01-MAY-33,100
43804,4409,1184,15-FEB-27,86
43805,4409,2766,25-JUL-22,31
43806,4409,1184,27-FEB-26,40
43807,4409,2766,02-OCT-26,16
43808,4409,535,12-MAY-26,71
43809,4409,1184,17-DEC-18,34
43810,4409,535,01-DEC-32,79
43811,4409,2766,04-MAY-19,60
43812,4409,2766,12-AUG-29,64
43813,4409,1184,03-JUN-31,56
43814,4409,1184,11-JAN-29,69
43815,4409,1184,22-JUN-24,89
43816,4409,1184,01-APR-31,16
43817,4409,2766,07-JAN-30,90
43818,4410,3165,26-APR-24,56
43819,4410,434,25-MAR-26,97
43820,4410,470,28-APR-33,39
43821,4410,1940,14-NOV-15,28
43822,4410,2312,10-JAN-24,62
43823,4410,2312,27-MAR-26,2
43824,4410,2079,05-MAY-32,71
43825,4410,215,10-MAY-27,82
43826,4410,215,23-FEB-17,89
43827,4410,215,13-SEP-29,19
43828,4410,355,21-MAY-29,49
43829,4410,1384,05-AUG-29,98
43830,4410,1104,03-APR-15,6
43831,4410,1281,09-NOV-24,43
43832,4410,2164,15-APR-28,12
43833,4410,1082,26-JUN-15,95
43834,4411,215,03-FEB-19,89
43835,4411,560,21-JAN-32,46
43836,4411,885,21-OCT-31,77
43837,4411,215,14-NOV-31,56
43838,4411,598,20-MAY-33,95
43839,4411,1384,21-JUL-23,12
43840,4411,2607,10-JAN-28,49
43841,4411,1543,17-AUG-16,75
43842,4411,1104,13-DEC-22,41
43843,4411,1636,27-JAN-25,49
43844,4411,215,25-JUN-16,95
43845,4411,438,22-SEP-18,12
43846,4411,560,13-MAY-22,63
43847,4411,439,22-APR-18,49
43848,4411,3165,11-APR-32,65
43849,4411,1670,27-FEB-18,51
43850,4411,355,21-MAY-30,99
43851,4411,2620,06-AUG-29,67
43852,4411,1635,22-AUG-24,11
43853,4412,828,27-DEC-18,50
43854,4412,1121,11-MAY-30,35
43855,4412,53,21-OCT-31,73
43856,4412,2681,02-SEP-29,94
43857,4412,2119,11-MAR-31,62
43858,4412,1102,12-JUL-21,15
43859,4412,711,26-MAR-15,75
43860,4412,468,17-AUG-19,6
43861,4412,3437,23-MAY-20,50
43862,4412,1746,07-SEP-16,83
43863,4412,2260,22-DEC-28,57
43864,4412,2677,10-APR-32,51
43865,4412,2856,14-AUG-28,35
43866,4414,3437,23-AUG-33,75
43867,4414,36,05-FEB-26,19
43868,4414,3073,08-SEP-28,42
43869,4414,1446,11-MAR-27,6
43870,4414,1100,15-OCT-30,69
43871,4414,1869,09-OCT-24,79
43872,4414,3439,17-MAY-33,80
43873,4414,1869,08-APR-29,75
43874,4414,1094,13-DEC-24,90
43875,4414,304,17-NOV-28,52
43876,4414,886,27-APR-24,52
43877,4414,2680,13-DEC-29,55
43878,4414,2857,19-JAN-29,12
43879,4414,3108,03-JAN-26,93
43880,4415,1413,28-AUG-16,49
43881,4415,2725,18-JUN-16,71
43882,4415,51,10-OCT-18,67
43883,4415,384,02-FEB-30,19
43884,4415,2777,27-JUL-31,99
43885,4415,2631,08-AUG-29,60
43886,4415,55,05-FEB-25,40
43887,4415,2664,05-FEB-16,98
43888,4415,998,05-AUG-31,1
43889,4415,2280,09-SEP-24,42
43890,4415,2900,04-MAR-27,74
43891,4415,1943,05-OCT-28,53
43892,4415,1427,19-NOV-27,20
43893,4415,2663,08-OCT-27,3
43894,4415,385,18-AUG-16,77
43895,4415,1942,16-AUG-28,54
43896,4415,1394,13-NOV-26,25
43897,4415,3145,27-OCT-27,100
43898,4415,1949,27-APR-19,24
43899,4416,1413,10-JUL-21,95
43900,4416,245,21-FEB-20,27
43901,4416,1947,20-JAN-26,20
43902,4416,955,25-MAY-27,100
43903,4416,3166,26-JUL-18,50
43904,4416,883,11-FEB-19,18
43905,4416,2254,16-OCT-20,7
43906,4416,515,01-JUL-30,21
43907,4416,2992,17-OCT-26,21
43908,4416,1427,13-JUL-21,14
43909,4416,2632,16-DEC-26,56
43910,4416,1424,13-NOV-28,52
43911,4416,2274,23-FEB-32,27
43912,4416,1400,21-JUL-24,54
43913,4416,1938,02-DEC-25,46
43914,4416,1401,02-NOV-23,99
43915,4416,1297,28-DEC-23,91
43916,4416,1617,04-AUG-18,90
43917,4416,608,09-APR-27,50
43918,4417,2410,26-JUL-19,47
43919,4417,998,15-MAR-20,85
43920,4417,1129,15-SEP-27,86
43921,4417,2656,05-SEP-32,44
43922,4417,2274,02-JUN-20,91
43923,4417,1401,21-FEB-21,65
43924,4417,16,04-OCT-25,11
43925,4417,3400,28-NOV-15,16
43926,4417,685,19-JUN-28,76
43927,4417,2115,08-NOV-30,90
43928,4417,1944,03-NOV-25,50
43929,4417,2397,09-JUN-22,41
43930,4417,1679,16-FEB-15,84
43931,4417,56,22-JUN-19,8
43932,4417,1645,19-APR-28,40
43933,4417,1949,10-SEP-30,78
43934,4417,2114,19-AUG-33,41
43935,4418,3245,01-APR-16,2
43936,4418,319,04-JAN-32,46
43937,4418,1313,04-SEP-23,64
43938,4419,1135,13-MAR-32,49
43939,4419,2650,12-AUG-16,37
43940,4419,714,22-FEB-20,13
43941,4419,300,03-MAY-18,18
43942,4419,2693,27-JUN-32,4
43943,4419,2296,15-MAR-30,97
43944,4420,1106,16-DEC-23,37
43945,4420,949,17-JUL-23,65
43946,4420,2863,05-MAR-26,29
43947,4420,411,18-JUN-19,85
43948,4420,1818,24-DEC-23,56
43949,4420,1916,15-NOV-32,29
43950,4420,2401,16-NOV-20,56
43951,4420,2833,09-JUN-19,74
43952,4420,827,15-AUG-28,48
43953,4420,2605,25-FEB-28,78
43954,4420,3079,25-OCT-29,23
43955,4420,642,26-AUG-25,33
43956,4420,949,01-JUN-29,15
43957,4420,2125,28-APR-28,45
43958,4420,2263,11-JUL-24,3
43959,4421,1818,03-APR-31,49
43960,4421,1915,27-SEP-31,33
43961,4421,1341,16-APR-30,38
43962,4421,247,16-MAY-24,85
34696,3509,2025,26-FEB-15,47
34697,3509,2027,23-JAN-20,47
34698,3509,2024,26-DEC-30,99
34699,3509,1753,17-AUG-33,1
34700,3509,3374,03-MAR-33,51
34701,3509,642,10-SEP-16,84
34702,3509,2509,21-NOV-16,34
34703,3510,144,18-SEP-25,80
34704,3510,1751,03-MAR-16,69
34705,3510,210,24-OCT-27,97
34706,3510,2027,22-JUL-15,73
34707,3510,2401,03-OCT-16,7
34708,3510,2584,05-JUL-15,63
34709,3510,3374,15-NOV-30,54
34710,3510,2027,28-MAY-16,33
34711,3510,1750,24-AUG-26,76
34712,3511,1111,21-APR-28,24
34713,3511,3303,21-OCT-24,84
34714,3511,3234,05-JUN-16,57
34715,3511,1190,04-OCT-16,27
34716,3511,429,25-AUG-15,21
34717,3511,418,25-FEB-31,50
34718,3511,1835,22-MAY-16,90
34719,3511,3301,18-AUG-23,81
34720,3511,254,22-APR-33,77
34721,3511,1802,18-FEB-22,67
34722,3512,363,05-NOV-15,41
34723,3512,984,09-AUG-25,12
34724,3512,2746,13-MAY-33,14
34725,3512,1587,08-JUL-16,59
34726,3512,609,13-SEP-23,27
34727,3512,2746,04-APR-26,6
34728,3512,983,02-FEB-30,31
34729,3512,3388,08-AUG-21,75
34730,3512,510,21-MAY-33,83
34731,3512,510,22-SEP-21,24
34732,3512,1172,19-FEB-17,16
34733,3512,2889,28-JAN-28,53
34734,3512,599,01-APR-29,44
34735,3512,624,11-MAY-22,12
34736,3512,664,24-APR-23,87
34737,3512,2206,07-MAY-27,16
34738,3513,1184,12-MAR-22,75
34739,3513,535,25-AUG-15,10
34740,3513,535,12-JAN-28,1
34741,3513,2766,04-SEP-17,81
34742,3513,1184,26-MAR-21,40
34743,3513,1184,23-FEB-19,61
34744,3513,1184,24-JUL-25,7
34745,3513,535,12-NOV-25,4
34746,3513,1184,11-OCT-27,96
34747,3513,1184,18-SEP-31,52
34748,3513,1184,12-JUL-18,59
34749,3513,535,07-MAY-25,3
34750,3513,2766,03-MAY-25,60
34751,3513,2766,28-APR-21,36
34752,3514,1132,28-NOV-25,59
34753,3514,688,04-JUN-19,62
34754,3514,1269,21-AUG-26,41
34755,3514,516,20-MAR-18,49
34756,3514,2541,21-AUG-24,2
34757,3514,1135,20-AUG-24,52
34758,3514,1816,20-APR-30,61
34759,3514,1268,05-AUG-26,94
34760,3514,1816,27-MAY-22,24
34761,3514,3147,27-DEC-29,16
34762,3514,3082,02-FEB-26,93
34763,3514,1270,25-FEB-32,90
34764,3515,1184,20-JAN-24,56
34765,3515,535,19-APR-27,27
34766,3515,2766,25-FEB-18,28
34767,3515,535,23-JUL-33,27
34768,3515,2766,26-MAR-29,18
34769,3515,2766,03-JAN-25,83
34770,3515,2766,01-MAR-33,41
34771,3515,1184,28-JUL-22,34
34772,3515,535,11-DEC-27,35
34773,3515,2766,23-APR-27,89
34774,3515,2766,06-FEB-31,83
34775,3515,2766,06-JAN-15,35
34776,3516,535,24-MAR-20,25
34777,3516,535,20-APR-25,16
34778,3516,1184,19-MAR-31,38
34779,3516,535,21-MAR-24,95
34780,3516,2766,17-JUN-29,88
34781,3516,1184,19-JUL-32,33
34782,3516,2766,05-NOV-30,35
34783,3516,535,21-OCT-21,65
34784,3516,1184,28-APR-17,15
34785,3516,2766,07-NOV-33,75
34786,3516,535,18-JUL-33,72
34787,3516,1184,28-NOV-26,10
34788,3516,2766,07-JAN-19,100
34789,3516,535,03-FEB-18,27
34790,3516,2766,20-OCT-16,26
34791,3516,1184,13-DEC-15,46
34792,3517,2312,04-SEP-29,94
34793,3517,356,24-MAY-19,1
34794,3517,434,23-OCT-20,83
34795,3517,3166,09-JAN-33,100
34796,3517,470,16-APR-15,27
34797,3517,1940,13-DEC-27,37
34798,3517,116,15-DEC-15,45
34799,3517,1281,19-SEP-27,68
34800,3517,3211,15-NOV-16,24
34801,3517,215,12-DEC-26,97
34802,3517,2307,06-APR-22,39
34803,3517,598,12-APR-18,55
34804,3517,3443,19-AUG-32,59
34805,3517,215,05-OCT-31,6
34806,3517,1082,14-MAY-25,8
34807,3518,215,04-OCT-24,65
34808,3518,885,17-DEC-15,97
34809,3518,215,05-AUG-25,56
34810,3518,354,13-AUG-25,100
34811,3518,964,19-MAR-21,92
34812,3518,1754,03-MAR-26,57
34813,3518,601,27-JAN-22,22
34814,3518,434,24-JUN-27,44
34815,3518,2081,28-AUG-32,76
34816,3518,354,22-JUN-15,8
34817,3518,356,19-DEC-17,44
34818,3518,2080,11-JUL-19,83
34819,3518,1656,24-MAY-21,13
34820,3518,3303,02-NOV-28,41
34821,3518,2259,04-JUN-26,90
34822,3518,1391,09-MAR-17,21
34823,3518,215,11-APR-26,14
34824,3518,2312,02-SEP-18,31
34825,3518,116,02-APR-20,77
34826,3519,215,07-JAN-25,60
34827,3519,806,02-JAN-29,79
34828,3519,1281,18-MAR-17,55
34829,3519,2164,24-OCT-31,83
34830,3519,354,18-APR-30,77
34831,3520,1428,15-SEP-19,74
34832,3520,2692,12-FEB-15,31
34833,3520,318,07-MAY-27,19
34834,3520,3109,04-JUN-18,97
34835,3521,3404,05-AUG-24,46
34836,3521,3405,22-OCT-31,75
34837,3521,1489,08-APR-22,59
34838,3521,2840,28-DEC-28,88
34839,3521,2858,02-JAN-25,82
34840,3521,379,01-DEC-27,47
34841,3521,2508,12-APR-28,57
34842,3521,2693,04-OCT-20,42
34843,3521,379,22-NOV-28,88
34844,3521,3109,03-MAY-23,76
34845,3521,1341,01-OCT-28,22
34846,3521,2590,18-OCT-17,37
34847,3522,3436,13-JAN-21,79
34848,3522,3200,01-JUN-21,36
34849,3522,318,01-JAN-17,76
34850,3522,28,06-NOV-27,100
34851,3522,2119,19-DEC-32,96
34852,3522,1763,23-DEC-16,43
34853,3522,3107,19-APR-31,34
34854,3522,1122,23-JUN-25,64
34855,3523,2276,20-SEP-23,5
34856,3523,1400,17-APR-23,34
34857,3523,77,04-JAN-16,96
34858,3523,1615,20-MAY-32,21
34859,3523,1941,11-AUG-21,32
34860,3523,127,07-MAR-15,66
34861,3523,1941,07-JUN-23,53
34862,3523,1949,27-AUG-27,37
34863,3523,3400,20-OCT-29,76
34864,3523,2600,17-OCT-23,81
34865,3523,385,15-NOV-15,24
34866,3523,688,22-MAY-17,66
34867,3523,55,16-MAY-19,94
34868,3523,3055,28-MAR-28,93
34869,3523,3400,10-DEC-32,31
34870,3523,1401,03-JAN-19,38
34871,3523,998,05-JAN-21,17
34872,3523,1938,19-NOV-28,58
34873,3524,1094,28-APR-31,74
34874,3524,3107,25-SEP-27,9
34875,3524,1553,27-JAN-16,82
34876,3524,2855,09-AUG-29,26
34877,3524,2680,25-DEC-28,92
34878,3524,1132,09-DEC-20,11
34879,3524,2441,07-MAY-27,71
34880,3524,1101,12-SEP-20,50
34881,3524,3068,05-JUN-16,51
34882,3524,2124,28-APR-22,27
34883,3524,3437,16-JUL-16,69
34884,3524,3230,21-SEP-30,80
34885,3524,3404,18-MAR-17,39
34886,3524,3372,21-JAN-19,99
34887,3524,1311,11-DEC-24,40
34888,3524,1429,01-OCT-16,40
34889,3524,2679,04-JUL-29,70
34890,3524,1099,15-NOV-15,15
34891,3524,2353,25-JAN-19,74
34892,3524,1553,26-MAR-23,7
34893,3525,1103,19-MAR-32,59
34894,3525,1912,06-JAN-26,80
34895,3525,1429,03-SEP-32,82
34896,3525,2124,09-MAR-23,8
34897,3525,2687,17-SEP-22,69
34898,3525,2348,01-JUL-24,16
34899,3525,1552,12-JUN-19,4
34900,3525,2859,07-OCT-30,87
34901,3525,1099,11-JUL-26,80
34902,3525,687,11-OCT-24,15
34903,3526,1967,27-SEP-23,73
34904,3526,1107,03-JAN-20,52
34905,3526,2590,19-DEC-19,20
34906,3526,1205,22-OCT-28,99
34907,3526,2614,17-APR-33,28
34908,3526,2829,14-APR-28,14
34909,3526,2605,02-AUG-28,72
34910,3526,2590,06-OCT-32,69
34911,3526,2612,14-MAR-25,95
34912,3526,2385,08-MAY-16,8
34913,3526,1107,12-JUN-24,81
34914,3526,1869,17-JUL-21,65
34915,3526,247,06-APR-24,93
34916,3526,2831,13-APR-16,2
34917,3526,2591,08-JUN-26,31
34918,3526,2835,14-OCT-33,87
34919,3527,411,18-SEP-33,21
34920,3528,337,09-JAN-25,72
34921,3528,215,26-JAN-31,4
34922,3528,1455,11-AUG-25,81
34923,3528,215,20-DEC-25,63
34924,3528,3458,03-SEP-23,54
34925,3528,139,22-JUN-19,76
34926,3528,336,05-FEB-18,79
34927,3528,1832,16-NOV-17,79
34928,3529,1750,27-JAN-32,14
34929,3529,2401,01-FEB-23,81
34930,3529,210,01-FEB-21,36
34931,3529,1753,25-NOV-25,76
34932,3529,1753,27-MAR-30,45
34933,3529,2124,01-MAY-27,69
34934,3529,3304,27-FEB-32,98
34935,3529,2584,12-NOV-31,16
34936,3529,210,20-SEP-30,49
34937,3529,2385,08-NOV-31,19
34938,3529,642,08-MAR-22,15
34939,3529,2025,23-JUL-30,58
34940,3529,1751,12-SEP-20,14
34941,3530,2025,27-SEP-18,57
34942,3530,3375,18-AUG-28,90
34943,3530,2027,18-SEP-21,72
34944,3530,2124,28-DEC-26,74
34945,3530,1753,11-JUL-16,89
38703,3898,664,26-FEB-18,97
38704,3899,329,13-OCT-33,9
38705,3899,261,12-JUN-20,83
38706,3899,2312,25-MAR-21,91
38707,3899,2751,20-JAN-23,33
38708,3899,2002,08-JAN-23,87
38709,3899,3270,03-JUN-22,8
38710,3899,1502,14-FEB-24,4
38711,3899,1195,20-JAN-29,50
38712,3899,510,10-OCT-25,99
38713,3899,2737,14-MAR-26,99
38714,3899,2237,27-FEB-26,6
38715,3899,1751,10-JAN-18,46
38716,3899,887,26-JAN-33,62
38717,3899,2951,02-MAR-16,8
38718,3899,382,18-NOV-15,39
38719,3899,888,14-JUN-21,88
38720,3899,261,14-AUG-17,90
38721,3899,2596,25-FEB-16,90
38722,3899,2313,03-SEP-32,11
38723,3900,609,27-JUL-26,17
38724,3900,462,13-DEC-18,3
38725,3900,1944,19-APR-30,99
38726,3900,3055,28-MAR-24,16
38727,3900,1395,04-JUL-31,48
38728,3900,1949,15-JUL-26,59
38729,3900,2702,03-NOV-29,11
38730,3900,1004,14-MAR-16,43
38731,3900,1477,17-SEP-24,72
38732,3900,2184,16-SEP-31,18
38733,3900,2280,15-DEC-16,54
38734,3900,2028,16-DEC-27,69
38735,3900,1945,28-AUG-33,53
38736,3900,2028,27-NOV-16,11
38737,3900,609,01-JUN-33,21
38738,3900,1477,22-JUL-27,47
38739,3900,1297,05-AUG-17,42
38740,3900,2269,25-AUG-24,1
38741,3900,1616,05-OCT-24,22
38742,3900,1617,12-JAN-29,31
38743,3901,1426,12-JUN-18,53
38744,3901,2280,18-JAN-26,73
38745,3901,1428,13-APR-15,25
38746,3901,387,13-SEP-18,97
38747,3901,1679,28-JUL-23,46
38748,3901,2278,04-JAN-29,38
38749,3901,1833,26-DEC-30,74
38750,3901,956,05-NOV-18,53
38751,3901,1000,15-MAR-27,9
38752,3901,516,18-SEP-28,37
38753,3901,2994,25-AUG-19,52
38754,3901,2257,19-MAY-19,68
38755,3901,1616,09-FEB-27,11
38756,3901,1434,16-APR-24,98
38757,3901,3379,03-JUN-32,15
38758,3901,1003,05-FEB-23,33
38759,3902,3370,22-OCT-32,86
38760,3902,3370,24-NOV-33,68
38761,3902,928,27-JUN-29,94
38762,3902,2420,17-OCT-32,20
38763,3902,245,24-JAN-21,65
38764,3902,928,03-APR-21,31
38765,3902,3370,18-SEP-27,9
38766,3902,257,10-DEC-29,31
38767,3902,928,23-APR-30,69
38768,3902,2420,01-MAY-24,16
38769,3902,928,19-JUL-24,40
38770,3903,257,18-APR-16,44
38771,3903,2420,17-NOV-27,35
38772,3903,2420,19-AUG-23,100
38773,3903,2422,07-MAR-22,48
38774,3903,2420,02-AUG-19,44
38775,3903,928,25-JUL-24,42
38776,3903,928,06-MAR-19,66
38777,3903,2420,06-APR-27,86
38778,3903,928,01-OCT-32,98
38779,3903,928,21-DEC-17,57
38780,3903,1406,22-OCT-17,4
38781,3903,257,03-AUG-19,100
38782,3903,2420,28-APR-32,72
38783,3903,2420,02-JUL-25,19
38784,3903,928,21-AUG-33,33
38785,3903,245,25-JUL-22,16
38786,3903,2420,06-JAN-15,28
38787,3903,2422,12-JUL-30,78
38788,3903,2422,04-OCT-22,46
38789,3904,2980,14-APR-21,47
38790,3904,2768,24-MAR-23,58
38791,3904,1146,13-APR-21,94
38792,3904,890,18-AUG-20,41
38793,3904,203,18-AUG-21,20
38794,3904,3234,12-DEC-30,99
38795,3904,3006,12-OCT-18,35
38796,3904,417,27-SEP-17,82
38797,3904,925,01-DEC-24,1
38798,3905,1719,04-DEC-33,54
38799,3905,3234,25-AUG-19,18
38800,3905,43,19-APR-18,70
38801,3905,985,19-AUG-21,58
38802,3905,1606,12-OCT-16,47
38803,3905,3006,23-FEB-20,1
38804,3905,985,22-OCT-23,11
38805,3905,2827,06-JAN-28,67
38806,3906,418,12-NOV-20,75
38807,3906,2824,11-MAY-27,8
38808,3906,2775,24-OCT-33,61
38809,3906,1836,07-DEC-18,59
38810,3906,3302,22-AUG-21,86
38811,3906,2829,16-OCT-19,47
38812,3906,828,04-JUL-29,79
38813,3906,1156,21-JUL-25,85
38814,3906,2612,28-SEP-19,27
38815,3906,3457,14-JAN-21,79
38816,3906,927,08-MAR-20,68
38817,3907,1406,28-MAY-18,92
38818,3907,661,17-AUG-29,31
38819,3907,661,03-JUL-31,100
38820,3907,1406,13-SEP-31,39
38821,3907,3443,27-MAY-28,36
38822,3907,3443,26-FEB-20,18
38823,3907,1406,24-NOV-18,34
38824,3907,3443,25-SEP-21,64
38825,3907,661,10-MAR-30,30
38826,3907,3443,06-JUL-32,65
38827,3907,3443,09-AUG-22,71
38828,3907,1406,10-AUG-22,93
38829,3907,3443,04-APR-21,54
38830,3907,3443,20-FEB-15,14
38831,3907,661,27-OCT-21,63
38832,3907,661,01-JUN-15,8
38833,3907,3443,21-MAR-28,59
38834,3908,2934,17-JUL-33,59
38835,3908,3278,26-APR-31,16
38836,3908,2982,02-JUN-31,53
38837,3908,215,11-JAN-23,98
38838,3908,2324,28-OCT-21,16
38839,3908,2103,05-APR-32,49
38840,3908,3424,06-NOV-29,2
38841,3908,1711,27-MAY-19,51
38842,3908,2298,16-APR-26,39
38843,3909,2046,24-JAN-24,37
38844,3909,1597,01-MAR-25,80
38845,3910,881,04-NOV-31,53
38846,3910,2993,06-JUN-19,75
38847,3910,3370,03-DEC-18,75
38848,3910,2299,23-JUN-23,81
38849,3910,1128,12-AUG-15,71
38850,3910,928,08-SEP-25,53
38851,3910,1136,12-APR-29,6
38852,3910,1427,28-SEP-25,89
38853,3910,1128,10-MAR-32,89
38854,3910,30,26-FEB-28,45
38855,3910,77,11-AUG-27,32
38856,3910,591,16-FEB-32,88
38857,3910,3055,05-AUG-29,30
38858,3910,2116,04-MAR-26,92
38859,3910,30,19-APR-28,51
38860,3910,29,22-OCT-26,39
38861,3911,54,07-DEC-23,59
38862,3911,2420,15-JUN-33,92
38863,3911,2240,28-MAY-21,60
38864,3911,1424,28-DEC-33,96
38865,3911,56,09-MAR-19,37
38866,3911,3146,28-OCT-22,74
38867,3911,1426,10-NOV-33,7
38868,3911,1428,20-FEB-24,9
