"ID_VYPLATY","ID_ZAMESTNANCA","DATUM","SUMA"
11615,484,15-NOV-21,604.97
11616,484,15-DEC-21,725.12
11617,485,15-JAN-20,615.4
11618,485,15-FEB-20,915.02
11619,485,15-MAR-20,638.07
11620,485,15-APR-20,711.82
11621,485,15-MAY-20,838.6
11622,485,15-JUN-20,884.12
11623,485,15-JUL-20,981.33
11624,485,15-AUG-20,960.56
11625,485,15-SEP-20,961.67
11626,485,15-OCT-20,642.07
11627,485,15-NOV-20,916.29
11628,485,15-DEC-20,961.64
11629,485,15-JAN-21,598.56
11630,485,15-FEB-21,751.32
11631,485,15-MAR-21,549.8
11632,485,15-APR-21,504.83
11633,485,15-MAY-21,592.34
11634,485,15-JUN-21,973.37
11635,485,15-JUL-21,645.14
11636,485,15-AUG-21,938.27
11637,485,15-SEP-21,810.17
11638,485,15-OCT-21,656.67
11639,485,15-NOV-21,555.71
11640,485,15-DEC-21,928.09
11641,486,15-JAN-20,809.12
11642,486,15-FEB-20,813.15
11643,486,15-MAR-20,869.71
11644,486,15-APR-20,931.92
11645,486,15-MAY-20,612.81
11646,486,15-JUN-20,999.58
11647,486,15-JUL-20,938.98
11648,486,15-AUG-20,508.95
11649,486,15-SEP-20,852.99
11650,486,15-OCT-20,501.08
11651,486,15-NOV-20,599.86
11652,486,15-DEC-20,634.82
11653,486,15-JAN-21,880.42
11654,486,15-FEB-21,747.68
11655,486,15-MAR-21,720.38
11656,486,15-APR-21,794.89
11657,486,15-MAY-21,509.72
11658,486,15-JUN-21,739.28
11659,486,15-JUL-21,894.91
11660,486,15-AUG-21,809.78
11661,486,15-SEP-21,609.96
11662,486,15-OCT-21,972.6
11663,486,15-NOV-21,914.5
11664,486,15-DEC-21,564.01
11665,487,15-JAN-20,756.19
11666,487,15-FEB-20,805.42
11667,487,15-MAR-20,830.04
11668,487,15-APR-20,826.99
11669,487,15-MAY-20,997.4
11670,487,15-JUN-20,660.69
11671,487,15-JUL-20,653.21
11672,487,15-AUG-20,924.52
11673,487,15-SEP-20,728.17
11674,487,15-OCT-20,507.78
11675,487,15-NOV-20,643.74
11676,487,15-DEC-20,951.41
11677,487,15-JAN-21,883.7
11678,487,15-FEB-21,920.31
11679,487,15-MAR-21,969.51
11680,487,15-APR-21,814.66
11681,487,15-MAY-21,643.15
11682,487,15-JUN-21,516.15
11683,487,15-JUL-21,596.46
11684,487,15-AUG-21,978.98
11685,487,15-SEP-21,998.99
11686,487,15-OCT-21,770.18
11687,487,15-NOV-21,799.72
11688,487,15-DEC-21,602.06
11689,488,15-JAN-20,712.65
11690,488,15-FEB-20,540.05
11691,488,15-MAR-20,748.04
11692,488,15-APR-20,920.13
11693,488,15-MAY-20,629.26
11694,488,15-JUN-20,970.22
11695,488,15-JUL-20,992.1
11696,488,15-AUG-20,565.31
11697,488,15-SEP-20,618.58
11698,488,15-OCT-20,699.75
11699,488,15-NOV-20,758.91
11700,488,15-DEC-20,610.21
11701,488,15-JAN-21,660.27
11702,488,15-FEB-21,592.19
11703,488,15-MAR-21,933.47
11704,488,15-APR-21,581.16
11705,488,15-MAY-21,508.86
11706,488,15-JUN-21,743.6
11707,488,15-JUL-21,586.23
11708,488,15-AUG-21,764.12
11709,488,15-SEP-21,667.99
11710,488,15-OCT-21,689.89
11711,488,15-NOV-21,609.55
11712,488,15-DEC-21,652.87
11713,489,15-JAN-20,755.43
11714,489,15-FEB-20,991.37
11715,489,15-MAR-20,788.76
11716,489,15-APR-20,608.96
11717,489,15-MAY-20,742.77
11718,489,15-JUN-20,714.22
11719,489,15-JUL-20,666.06
11720,489,15-AUG-20,968.84
11721,489,15-SEP-20,845.48
11722,489,15-OCT-20,578.08
11723,489,15-NOV-20,747.12
11724,489,15-DEC-20,626.66
11725,489,15-JAN-21,630.9
11726,489,15-FEB-21,645.3
11727,489,15-MAR-21,989.83
11728,489,15-APR-21,846.75
11729,489,15-MAY-21,707.52
11730,489,15-JUN-21,902.65
11731,489,15-JUL-21,561.62
11732,489,15-AUG-21,543.98
11733,489,15-SEP-21,512.49
11734,489,15-OCT-21,902.98
11735,489,15-NOV-21,895.82
11736,489,15-DEC-21,652.01
11737,490,15-JAN-20,759.75
11738,490,15-FEB-20,682.69
11739,490,15-MAR-20,743.1
11740,490,15-APR-20,666.98
11741,490,15-MAY-20,960.06
11742,490,15-JUN-20,909.27
11743,490,15-JUL-20,754.93
11744,490,15-AUG-20,968.08
11745,490,15-SEP-20,531.42
11746,490,15-OCT-20,536.8
11747,490,15-NOV-20,529.09
11748,490,15-DEC-20,872.04
11749,490,15-JAN-21,684.44
11750,490,15-FEB-21,658.16
11751,490,15-MAR-21,534.15
2325,97,15-SEP-21,754.71
2326,97,15-OCT-21,545.33
2327,97,15-NOV-21,737.15
2328,97,15-DEC-21,820.35
2329,98,15-JAN-20,606.9
2330,98,15-FEB-20,637.34
2331,98,15-MAR-20,932.41
2332,98,15-APR-20,589.52
2333,98,15-MAY-20,539.14
2334,98,15-JUN-20,556.83
2335,98,15-JUL-20,844.61
2336,98,15-AUG-20,790.67
2337,98,15-SEP-20,663.53
2338,98,15-OCT-20,729.21
2339,98,15-NOV-20,807.38
2340,98,15-DEC-20,854.41
2341,98,15-JAN-21,979.84
2342,98,15-FEB-21,736.37
2343,98,15-MAR-21,582.62
2344,98,15-APR-21,900.64
2345,98,15-MAY-21,567.97
2346,98,15-JUN-21,596.04
2347,98,15-JUL-21,782.15
2348,98,15-AUG-21,797.04
2349,98,15-SEP-21,842.28
2350,98,15-OCT-21,652.78
2351,98,15-NOV-21,748.15
2352,98,15-DEC-21,926.37
2353,99,15-JAN-20,516.18
2354,99,15-FEB-20,851.29
2355,99,15-MAR-20,591.8
2356,99,15-APR-20,706.27
2357,99,15-MAY-20,518.13
2358,99,15-JUN-20,736.27
2359,99,15-JUL-20,632.55
2360,99,15-AUG-20,528.76
2361,99,15-SEP-20,974.46
2362,99,15-OCT-20,643.75
2363,99,15-NOV-20,657.76
2364,99,15-DEC-20,846.93
2365,99,15-JAN-21,740.88
2366,99,15-FEB-21,944.55
2367,99,15-MAR-21,899.53
2368,99,15-APR-21,901.5
2369,99,15-MAY-21,602.97
2370,99,15-JUN-21,937.69
2371,99,15-JUL-21,847.91
2372,99,15-AUG-21,842.99
2373,99,15-SEP-21,851.49
2374,99,15-OCT-21,547.34
2375,99,15-NOV-21,880.61
2376,99,15-DEC-21,649.65
2377,100,15-JAN-20,770.78
2378,100,15-FEB-20,868.53
2379,100,15-MAR-20,735.06
2380,100,15-APR-20,596.99
2381,100,15-MAY-20,698.1
2382,100,15-JUN-20,985.3
2383,100,15-JUL-20,746.73
2384,100,15-AUG-20,623.08
2385,100,15-SEP-20,988.62
2386,100,15-OCT-20,524.21
2387,100,15-NOV-20,795.78
2388,100,15-DEC-20,557.27
2389,100,15-JAN-21,793.11
2390,100,15-FEB-21,977.16
2391,100,15-MAR-21,819.43
2392,100,15-APR-21,638
2393,100,15-MAY-21,872.97
2394,100,15-JUN-21,965.14
2395,100,15-JUL-21,701.34
2396,100,15-AUG-21,720.72
2397,100,15-SEP-21,680.92
2398,100,15-OCT-21,982.15
2399,100,15-NOV-21,802.13
2400,100,15-DEC-21,670.94
2401,101,15-JAN-20,533.73
2402,101,15-FEB-20,630.05
2403,101,15-MAR-20,640.04
2404,101,15-APR-20,693.77
2405,101,15-MAY-20,700.12
2406,101,15-JUN-20,628.76
2407,101,15-JUL-20,576.02
2408,101,15-AUG-20,786.96
2409,101,15-SEP-20,719.82
2410,101,15-OCT-20,826.87
2411,101,15-NOV-20,803.26
2412,101,15-DEC-20,716.23
2413,101,15-JAN-21,721.57
2414,101,15-FEB-21,879.28
2415,101,15-MAR-21,651.84
2416,101,15-APR-21,963.09
2417,101,15-MAY-21,667.96
2418,101,15-JUN-21,953.55
2419,101,15-JUL-21,904.19
2420,101,15-AUG-21,533.99
2421,101,15-SEP-21,921.71
2422,101,15-OCT-21,718.96
2423,101,15-NOV-21,539.49
2424,101,15-DEC-21,975.94
2425,102,15-JAN-20,902.83
2426,102,15-FEB-20,549.24
2427,102,15-MAR-20,563.71
2428,102,15-APR-20,532.41
2429,102,15-MAY-20,529.49
2430,102,15-JUN-20,682.74
2431,102,15-JUL-20,820.58
2432,102,15-AUG-20,804.52
2433,102,15-SEP-20,998.58
2434,102,15-OCT-20,875.1
2435,102,15-NOV-20,790.76
2436,102,15-DEC-20,898.22
2437,102,15-JAN-21,614.06
2438,102,15-FEB-21,822.75
2439,102,15-MAR-21,910.04
2440,102,15-APR-21,708.44
2441,102,15-MAY-21,851.08
2442,102,15-JUN-21,599.04
2443,102,15-JUL-21,773.5
2444,102,15-AUG-21,514.68
2445,102,15-SEP-21,856.43
2446,102,15-OCT-21,971.27
2447,102,15-NOV-21,601.09
2448,102,15-DEC-21,540.93
2449,103,15-JAN-20,918.69
2450,103,15-FEB-20,605.53
2451,103,15-MAR-20,754.7
2452,103,15-APR-20,602.63
2453,103,15-MAY-20,701.11
2454,103,15-JUN-20,841.63
2455,103,15-JUL-20,646.88
2456,103,15-AUG-20,936.56
2457,103,15-SEP-20,679.29
2458,103,15-OCT-20,703.75
2459,103,15-NOV-20,726.19
2460,103,15-DEC-20,729.61
2461,103,15-JAN-21,811.51
2462,103,15-FEB-21,896.6
2463,103,15-MAR-21,591.48
2464,103,15-APR-21,718.4
2465,103,15-MAY-21,701.97
2466,103,15-JUN-21,594.02
2467,103,15-JUL-21,614.46
2468,103,15-AUG-21,835.64
2469,103,15-SEP-21,702.02
2470,103,15-OCT-21,561.88
2471,103,15-NOV-21,671.53
2472,103,15-DEC-21,519.04
2473,104,15-JAN-20,552.59
2474,104,15-FEB-20,677.69
2475,104,15-MAR-20,548.67
2476,104,15-APR-20,778.14
2477,104,15-MAY-20,690.23
2478,104,15-JUN-20,640.58
2479,104,15-JUL-20,516.87
2480,104,15-AUG-20,821.52
2481,104,15-SEP-20,654.77
2482,104,15-OCT-20,818.41
2483,104,15-NOV-20,635.04
2484,104,15-DEC-20,730.59
2485,104,15-JAN-21,524.37
2486,104,15-FEB-21,967.46
2487,104,15-MAR-21,741.07
2488,104,15-APR-21,677.88
2489,104,15-MAY-21,578.85
2490,104,15-JUN-21,516.95
2491,104,15-JUL-21,627.83
2492,104,15-AUG-21,925.57
2493,104,15-SEP-21,719.35
2494,104,15-OCT-21,501.52
2495,104,15-NOV-21,926.84
2496,104,15-DEC-21,553.05
2497,105,15-JAN-20,693.06
2498,105,15-FEB-20,887.96
2499,105,15-MAR-20,850.32
2500,105,15-APR-20,558.45
2501,105,15-MAY-20,533.15
2502,105,15-JUN-20,772.62
2503,105,15-JUL-20,559.97
2504,105,15-AUG-20,971.28
2505,105,15-SEP-20,783.22
2506,105,15-OCT-20,803.37
2507,105,15-NOV-20,880.76
2508,105,15-DEC-20,891.34
2509,105,15-JAN-21,982.2
2510,105,15-FEB-21,663.75
2511,105,15-MAR-21,758.07
2512,105,15-APR-21,834.06
2513,105,15-MAY-21,522.16
2514,105,15-JUN-21,861.22
2515,105,15-JUL-21,960.2
2516,105,15-AUG-21,835.87
2517,105,15-SEP-21,864.06
2518,105,15-OCT-21,832.55
2519,105,15-NOV-21,896.28
2520,105,15-DEC-21,780.82
2521,106,15-JAN-20,610.97
2522,106,15-FEB-20,742.29
2523,106,15-MAR-20,761.2
2524,106,15-APR-20,921.37
2525,106,15-MAY-20,563.4
2526,106,15-JUN-20,598.38
2527,106,15-JUL-20,572.09
2528,106,15-AUG-20,745.65
2529,106,15-SEP-20,565.65
2530,106,15-OCT-20,898.99
2531,106,15-NOV-20,836.59
2532,106,15-DEC-20,723.38
2533,106,15-JAN-21,913.2
2534,106,15-FEB-21,576.84
2535,106,15-MAR-21,792.79
2536,106,15-APR-21,937.99
2537,106,15-MAY-21,621.79
2538,106,15-JUN-21,515.8
2539,106,15-JUL-21,621.93
2540,106,15-AUG-21,506.57
2541,106,15-SEP-21,631.21
2542,106,15-OCT-21,999.15
2543,106,15-NOV-21,511.94
2544,106,15-DEC-21,601.01
2545,107,15-JAN-20,878.17
2546,107,15-FEB-20,588.04
2547,107,15-MAR-20,761.44
2548,107,15-APR-20,583.41
2549,107,15-MAY-20,834.07
2550,107,15-JUN-20,823.12
2551,107,15-JUL-20,833.86
2552,107,15-AUG-20,804.04
2553,107,15-SEP-20,630.24
2554,107,15-OCT-20,611.52
2555,107,15-NOV-20,979.82
2556,107,15-DEC-20,596.55
2557,107,15-JAN-21,871
2558,107,15-FEB-21,632.07
2559,107,15-MAR-21,716.93
2560,107,15-APR-21,848.87
2561,107,15-MAY-21,702.36
2562,107,15-JUN-21,717.35
2563,107,15-JUL-21,614.72
2564,107,15-AUG-21,895.4
2565,107,15-SEP-21,740.59
2566,107,15-OCT-21,550.87
2567,107,15-NOV-21,772.06
2568,107,15-DEC-21,643.95
2569,108,15-JAN-20,877.03
2570,108,15-FEB-20,582.14
2571,108,15-MAR-20,842.45
2572,108,15-APR-20,995.27
2573,108,15-MAY-20,831.7
2574,108,15-JUN-20,908.22
2575,108,15-JUL-20,881.83
2576,108,15-AUG-20,989.15
2577,108,15-SEP-20,830.33
2578,108,15-OCT-20,522.65
2579,108,15-NOV-20,504.78
2580,108,15-DEC-20,897.47
2581,108,15-JAN-21,921.5
2582,108,15-FEB-21,905.96
2583,108,15-MAR-21,549.69
2584,108,15-APR-21,695.89
2585,108,15-MAY-21,510.52
2586,108,15-JUN-21,816.41
2587,108,15-JUL-21,819.93
2588,108,15-AUG-21,784.19
2589,108,15-SEP-21,708.91
2590,108,15-OCT-21,509.72
2591,108,15-NOV-21,786.86
2592,108,15-DEC-21,824.15
2593,109,15-JAN-20,733.15
2594,109,15-FEB-20,736.65
2595,109,15-MAR-20,901.98
2596,109,15-APR-20,871.8
2597,109,15-MAY-20,550.01
2598,109,15-JUN-20,784
2599,109,15-JUL-20,744.96
2600,109,15-AUG-20,755.2
2601,109,15-SEP-20,670.17
2602,109,15-OCT-20,603.89
2603,109,15-NOV-20,578.68
2604,109,15-DEC-20,665.77
2605,109,15-JAN-21,731.34
2606,109,15-FEB-21,715.69
7072,295,15-APR-21,759.62
7073,295,15-MAY-21,812.5
7074,295,15-JUN-21,778.58
7075,295,15-JUL-21,919.38
7076,295,15-AUG-21,856.83
7077,295,15-SEP-21,783.22
7078,295,15-OCT-21,988.29
7079,295,15-NOV-21,848.65
7080,295,15-DEC-21,940.84
7081,296,15-JAN-20,980.78
7082,296,15-FEB-20,667.82
7083,296,15-MAR-20,593.38
7084,296,15-APR-20,862.25
7085,296,15-MAY-20,687.64
7086,296,15-JUN-20,751.02
7087,296,15-JUL-20,728.94
7088,296,15-AUG-20,646.43
7089,296,15-SEP-20,930.41
7090,296,15-OCT-20,668.28
7091,296,15-NOV-20,556.62
7092,296,15-DEC-20,798.98
7093,296,15-JAN-21,537.42
7094,296,15-FEB-21,958.07
7095,296,15-MAR-21,816.36
7096,296,15-APR-21,621.62
7097,296,15-MAY-21,729.62
7098,296,15-JUN-21,852.16
7099,296,15-JUL-21,651.74
7100,296,15-AUG-21,983.52
7101,296,15-SEP-21,840.28
7102,296,15-OCT-21,952.99
7103,296,15-NOV-21,735.13
7104,296,15-DEC-21,934.55
7105,297,15-JAN-20,646.36
7106,297,15-FEB-20,940.32
7107,297,15-MAR-20,596.2
7108,297,15-APR-20,544.45
7109,297,15-MAY-20,631.39
7110,297,15-JUN-20,808.93
7111,297,15-JUL-20,654.31
7112,297,15-AUG-20,568.84
7113,297,15-SEP-20,531.57
7114,297,15-OCT-20,973.44
7115,297,15-NOV-20,712.04
7116,297,15-DEC-20,984.03
7117,297,15-JAN-21,764.69
7118,297,15-FEB-21,743.78
7119,297,15-MAR-21,842.67
7120,297,15-APR-21,859.2
7121,297,15-MAY-21,937.07
7122,297,15-JUN-21,740.41
7123,297,15-JUL-21,998.03
7124,297,15-AUG-21,514.47
7125,297,15-SEP-21,949.7
7126,297,15-OCT-21,590.35
7127,297,15-NOV-21,881.24
7128,297,15-DEC-21,542.12
7129,298,15-JAN-20,630.74
7130,298,15-FEB-20,571.13
7131,298,15-MAR-20,840.35
7132,298,15-APR-20,623.5
7133,298,15-MAY-20,941.28
7134,298,15-JUN-20,583.78
7135,298,15-JUL-20,875.39
7136,298,15-AUG-20,627.14
7137,298,15-SEP-20,608.14
7138,298,15-OCT-20,689.58
7139,298,15-NOV-20,906.7
7140,298,15-DEC-20,819.02
7141,298,15-JAN-21,559.95
7142,298,15-FEB-21,883.26
7143,298,15-MAR-21,715.27
7144,298,15-APR-21,961.98
7145,298,15-MAY-21,641.72
7146,298,15-JUN-21,768.66
7147,298,15-JUL-21,783.01
7148,298,15-AUG-21,802.11
7149,298,15-SEP-21,701.86
7150,298,15-OCT-21,659.03
7151,298,15-NOV-21,980.82
7152,298,15-DEC-21,666.69
7153,299,15-JAN-20,592.57
7154,299,15-FEB-20,649.78
7155,299,15-MAR-20,997.99
7156,299,15-APR-20,789.98
7157,299,15-MAY-20,543.34
7158,299,15-JUN-20,616.37
7159,299,15-JUL-20,976.67
7160,299,15-AUG-20,777.1
7161,299,15-SEP-20,511.44
7162,299,15-OCT-20,936.55
7163,299,15-NOV-20,667.95
7164,299,15-DEC-20,572.67
7165,299,15-JAN-21,892.7
7166,299,15-FEB-21,529.71
7167,299,15-MAR-21,695.98
7168,299,15-APR-21,639.71
7169,299,15-MAY-21,663.02
7170,299,15-JUN-21,618.75
7171,299,15-JUL-21,803.06
7172,299,15-AUG-21,824.64
7173,299,15-SEP-21,627.04
7174,299,15-OCT-21,557.94
7175,299,15-NOV-21,821.18
7176,299,15-DEC-21,578.79
7177,300,15-JAN-20,509.07
7178,300,15-FEB-20,781.04
7179,300,15-MAR-20,816.57
7180,300,15-APR-20,651.56
7181,300,15-MAY-20,749.38
7182,300,15-JUN-20,862.06
7183,300,15-JUL-20,708.81
7184,300,15-AUG-20,723.31
7185,300,15-SEP-20,720.91
7186,300,15-OCT-20,838.33
7187,300,15-NOV-20,913.48
7188,300,15-DEC-20,984.62
7189,300,15-JAN-21,700.14
7190,300,15-FEB-21,852.06
7191,300,15-MAR-21,904.25
7192,300,15-APR-21,619.59
7193,300,15-MAY-21,626.13
7194,300,15-JUN-21,574.65
7195,300,15-JUL-21,891.69
7196,300,15-AUG-21,952.66
7197,300,15-SEP-21,912.96
7198,300,15-OCT-21,911.26
7199,300,15-NOV-21,601.7
7200,300,15-DEC-21,804.74
7201,301,15-JAN-20,887.41
7202,301,15-FEB-20,586.07
7203,301,15-MAR-20,626.75
7204,301,15-APR-20,828.9
7205,301,15-MAY-20,716.97
7206,301,15-JUN-20,802
7207,301,15-JUL-20,745.48
7208,301,15-AUG-20,601.64
7209,301,15-SEP-20,930.82
7210,301,15-OCT-20,814.56
7211,301,15-NOV-20,941.54
7212,301,15-DEC-20,792.71
7213,301,15-JAN-21,978.42
7214,301,15-FEB-21,685.48
7215,301,15-MAR-21,500.41
7216,301,15-APR-21,732.35
7217,301,15-MAY-21,774.88
7218,301,15-JUN-21,581.43
7219,301,15-JUL-21,557.29
7220,301,15-AUG-21,592.85
7221,301,15-SEP-21,881.77
7222,301,15-OCT-21,600.23
7223,301,15-NOV-21,759.3
7224,301,15-DEC-21,789.15
7225,302,15-JAN-20,693.4
7226,302,15-FEB-20,694.75
7227,302,15-MAR-20,777.3
7228,302,15-APR-20,540
7229,302,15-MAY-20,969.2
7230,302,15-JUN-20,922.88
7231,302,15-JUL-20,883.52
7232,302,15-AUG-20,896.49
7233,302,15-SEP-20,867.11
7234,302,15-OCT-20,943.32
7235,302,15-NOV-20,980.46
7236,302,15-DEC-20,966.35
7237,302,15-JAN-21,664.06
7238,302,15-FEB-21,954.29
7239,302,15-MAR-21,824.95
7240,302,15-APR-21,651.73
7241,302,15-MAY-21,652.89
7242,302,15-JUN-21,855.02
7243,302,15-JUL-21,777.33
7244,302,15-AUG-21,678.57
7245,302,15-SEP-21,537.55
7246,302,15-OCT-21,904.66
7247,302,15-NOV-21,851.94
7248,302,15-DEC-21,901.01
7249,303,15-JAN-20,656.08
7250,303,15-FEB-20,948.98
7251,303,15-MAR-20,545.5
7252,303,15-APR-20,794.73
7253,303,15-MAY-20,511.49
7254,303,15-JUN-20,861
7255,303,15-JUL-20,593.89
7256,303,15-AUG-20,580.82
7257,303,15-SEP-20,780.82
7258,303,15-OCT-20,904.04
7259,303,15-NOV-20,868.89
7260,303,15-DEC-20,686.17
7261,303,15-JAN-21,724.88
7262,303,15-FEB-21,629.01
7263,303,15-MAR-21,998.13
7264,303,15-APR-21,797.93
7265,303,15-MAY-21,757.88
7266,303,15-JUN-21,922
7267,303,15-JUL-21,759.06
7268,303,15-AUG-21,642.48
7269,303,15-SEP-21,639.78
7270,303,15-OCT-21,825.36
7271,303,15-NOV-21,884.08
7272,303,15-DEC-21,927.77
7273,304,15-JAN-20,936.45
7274,304,15-FEB-20,834.62
7275,304,15-MAR-20,771.41
7276,304,15-APR-20,919.32
7277,304,15-MAY-20,504.89
7278,304,15-JUN-20,611.24
7279,304,15-JUL-20,690.16
7280,304,15-AUG-20,849.49
7281,304,15-SEP-20,643.73
7282,304,15-OCT-20,822.8
7283,304,15-NOV-20,834.73
7284,304,15-DEC-20,980.68
7285,304,15-JAN-21,783.87
7286,304,15-FEB-21,977.41
7287,304,15-MAR-21,977.3
7288,304,15-APR-21,647.92
7289,304,15-MAY-21,847.36
7290,304,15-JUN-21,849.35
7291,304,15-JUL-21,652.51
7292,304,15-AUG-21,888.94
7293,304,15-SEP-21,583.3
7294,304,15-OCT-21,823.08
7295,304,15-NOV-21,949.65
7296,304,15-DEC-21,910.77
7297,305,15-JAN-20,777.02
7298,305,15-FEB-20,536.39
7299,305,15-MAR-20,821.05
7300,305,15-APR-20,677.33
7301,305,15-MAY-20,730.02
7302,305,15-JUN-20,736.01
7303,305,15-JUL-20,828.77
7304,305,15-AUG-20,592.53
7305,305,15-SEP-20,783.6
7306,305,15-OCT-20,816.91
7307,305,15-NOV-20,714.05
7308,305,15-DEC-20,516.37
7309,305,15-JAN-21,972.23
7310,305,15-FEB-21,784.04
7311,305,15-MAR-21,930.3
7312,305,15-APR-21,924.55
7313,305,15-MAY-21,726.84
7314,305,15-JUN-21,703.63
7315,305,15-JUL-21,666.85
7316,305,15-AUG-21,508.75
7317,305,15-SEP-21,606.42
7318,305,15-OCT-21,975.43
7319,305,15-NOV-21,945.85
7320,305,15-DEC-21,605.24
7321,306,15-JAN-20,771.35
7322,306,15-FEB-20,911.58
7323,306,15-MAR-20,531.42
7324,306,15-APR-20,723.08
7325,306,15-MAY-20,648.45
7326,306,15-JUN-20,833.73
7327,306,15-JUL-20,838.53
7328,306,15-AUG-20,713.47
7329,306,15-SEP-20,871.01
7330,306,15-OCT-20,592.46
7331,306,15-NOV-20,596.65
7332,306,15-DEC-20,734.91
7333,306,15-JAN-21,847.25
7334,306,15-FEB-21,518.93
7335,306,15-MAR-21,942.02
7336,306,15-APR-21,927.33
7337,306,15-MAY-21,639.71
7338,306,15-JUN-21,548.78
7339,306,15-JUL-21,997.06
7340,306,15-AUG-21,756.11
7341,306,15-SEP-21,761.46
7342,306,15-OCT-21,907.6
7343,306,15-NOV-21,572.47
7344,306,15-DEC-21,574.2
7345,307,15-JAN-20,552.98
7346,307,15-FEB-20,819.36
7347,307,15-MAR-20,897.69
7348,307,15-APR-20,689.72
7349,307,15-MAY-20,798.52
7350,307,15-JUN-20,895.51
7351,307,15-JUL-20,516
15251,636,15-NOV-20,1427.31
15252,636,15-DEC-20,836.98
15253,636,15-JAN-21,986.9
15254,636,15-FEB-21,1020.6
15255,636,15-MAR-21,1213.06
15256,636,15-APR-21,778.86
15257,636,15-MAY-21,1126.13
15258,636,15-JUN-21,1221.78
15259,636,15-JUL-21,1171.23
15260,636,15-AUG-21,1194.55
15261,636,15-SEP-21,736.29
15262,636,15-OCT-21,1136.23
15263,636,15-NOV-21,1416.43
15264,636,15-DEC-21,1005.14
15265,637,15-JAN-20,1403.98
15266,637,15-FEB-20,799.09
15267,637,15-MAR-20,950.33
15268,637,15-APR-20,1412.25
15269,637,15-MAY-20,1260.18
15270,637,15-JUN-20,1122.46
15271,637,15-JUL-20,747.1
15272,637,15-AUG-20,1353.2
15273,637,15-SEP-20,767.85
15274,637,15-OCT-20,1064.93
15275,637,15-NOV-20,1211.38
15276,637,15-DEC-20,1443.27
15277,637,15-JAN-21,791.92
15278,637,15-FEB-21,1166.86
15279,637,15-MAR-21,923.07
15280,637,15-APR-21,956.24
15281,637,15-MAY-21,1045.94
15282,637,15-JUN-21,1479.38
15283,637,15-JUL-21,1366.05
15284,637,15-AUG-21,1009.31
15285,637,15-SEP-21,1059.24
15286,637,15-OCT-21,945.81
15287,637,15-NOV-21,1074.92
15288,637,15-DEC-21,826.63
15289,638,15-JAN-20,717.18
15290,638,15-FEB-20,853.55
15291,638,15-MAR-20,1258.96
15292,638,15-APR-20,1481
15293,638,15-MAY-20,1031.57
15294,638,15-JUN-20,1311.92
15295,638,15-JUL-20,1405.38
15296,638,15-AUG-20,813.95
15297,638,15-SEP-20,1415.05
15298,638,15-OCT-20,1114.45
15299,638,15-NOV-20,983.86
15300,638,15-DEC-20,983.42
15301,638,15-JAN-21,1120.1
15302,638,15-FEB-21,718.95
15303,638,15-MAR-21,1470.43
15304,638,15-APR-21,814.37
15305,638,15-MAY-21,747.92
15306,638,15-JUN-21,1138.69
15307,638,15-JUL-21,780.24
15308,638,15-AUG-21,1078.82
15309,638,15-SEP-21,1487.45
15310,638,15-OCT-21,1436.13
15311,638,15-NOV-21,1035.1
15312,638,15-DEC-21,1472.07
15313,639,15-JAN-20,1201.16
15314,639,15-FEB-20,1037.29
15315,639,15-MAR-20,703.86
15316,639,15-APR-20,1095.53
15317,639,15-MAY-20,1382.04
15318,639,15-JUN-20,991.35
15319,639,15-JUL-20,1131.77
15320,639,15-AUG-20,1421.16
15321,639,15-SEP-20,952.64
15322,639,15-OCT-20,709.29
15323,639,15-NOV-20,1393.25
15324,639,15-DEC-20,791.75
15325,639,15-JAN-21,934.38
15326,639,15-FEB-21,1452.48
15327,639,15-MAR-21,1467.15
15328,639,15-APR-21,1482.91
15329,639,15-MAY-21,1479.37
15330,639,15-JUN-21,1495.23
15331,639,15-JUL-21,926.68
15332,639,15-AUG-21,1212.02
15333,639,15-SEP-21,1185.8
15334,639,15-OCT-21,893.49
15335,639,15-NOV-21,1070.61
15336,639,15-DEC-21,1093.86
15337,640,15-JAN-20,1118.07
15338,640,15-FEB-20,1446.3
15339,640,15-MAR-20,1388.13
15340,640,15-APR-20,1046.69
15341,640,15-MAY-20,881.94
15342,640,15-JUN-20,1410.02
15343,640,15-JUL-20,798.7
15344,640,15-AUG-20,1218.34
15345,640,15-SEP-20,1190.84
15346,640,15-OCT-20,1262.82
15347,640,15-NOV-20,1076.53
15348,640,15-DEC-20,913.6
15349,640,15-JAN-21,803.26
15350,640,15-FEB-21,1037.15
15351,640,15-MAR-21,735.11
15352,640,15-APR-21,867.69
15353,640,15-MAY-21,1123.73
15354,640,15-JUN-21,877.11
15355,640,15-JUL-21,1075.17
15356,640,15-AUG-21,1354.48
15357,640,15-SEP-21,1471.43
15358,640,15-OCT-21,1437.58
15359,640,15-NOV-21,797.28
15360,640,15-DEC-21,727.29
15361,641,15-JAN-20,1133.92
15362,641,15-FEB-20,1006.93
15363,641,15-MAR-20,790.84
15364,641,15-APR-20,1173.26
15365,641,15-MAY-20,829.62
15366,641,15-JUN-20,1405.72
15367,641,15-JUL-20,1065.93
15368,641,15-AUG-20,819.23
15369,641,15-SEP-20,983.59
15370,641,15-OCT-20,1391.99
15371,641,15-NOV-20,1442.22
15372,641,15-DEC-20,763.98
